"OBJECTID","FNAME","CLASS","DESCRIPTIO","COORD_X","COORD_Y","admin1Name","admin1Pcod","admin2Name","admin2Pcod","admin0Name","admin0Pcod","rowcacode0","Pcod1_iso3","Pcod2_iso3","coords.x1","coords.x2","optional"
"8306","Ben Ward Farm",0,NA,-10.21904,6.73939,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2190399999999,6.73939000000007,TRUE
"8307","Marpu",0,NA,-10.88039,6.73942,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.88039,6.73942000000005,TRUE
"8308","Zuaplay",0,NA,-8.87504,6.73951,"Nimba","LR12","Doe","LR1203","Liberia","LR","LBR","LBR012","LBR012003",-8.87503999999996,6.73951000000005,TRUE
"8309","Bombar",0,NA,-10.80652,6.73958,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.80652,6.73958000000005,TRUE
"8310","Yah Gulu",0,NA,-10.16916,6.73958,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.16916,6.73958000000005,TRUE
"8311","Soe",0,NA,-11.08447,6.73976,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.08447,6.73976000000005,TRUE
"8312","Thomas",0,NA,-8.73313,6.73976,"Nimba","LR12","Boe & Quilla","LR1201","Liberia","LR","LBR","LBR012","LBR012001",-8.73312999999996,6.73976000000005,TRUE
"8313","Konoyea",0,NA,-9.90514,6.73998,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.90513999999996,6.73998000000006,TRUE
"8314","Togba",0,NA,-10.43438,6.73999,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.43438,6.73999000000003,TRUE
"8315","Dartolo",0,NA,-9.46307,6.7402,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.46306999999996,6.74020000000007,TRUE
"8316","Johnny Jones",0,NA,-10.1565,6.74033,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.1564999999999,6.74033000000003,TRUE
"8317","Jawajeh",0,NA,-10.5893,6.74034,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.5893,6.74034000000006,TRUE
"8318","Edward",0,NA,-8.78652,6.74039,"Nimba","LR12","Doe","LR1203","Liberia","LR","LBR","LBR012","LBR012003",-8.78651999999994,6.74039000000005,TRUE
"8319","Lowah",0,NA,-10.75965,6.74048,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.75965,6.74048000000005,TRUE
"8320","Nyanqualla",0,NA,-9.93741,6.74051,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.93740999999994,6.74051000000003,TRUE
"8321","James",0,NA,-9.89182,6.74052,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.89181999999994,6.74052000000006,TRUE
"8322","Binda Lawoe Ta (Gwenisue) B",0,NA,-9.73042,6.74055,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.73041999999998,6.74055000000004,TRUE
"8323","Vesselee",0,NA,-10.41716,6.74059,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.41716,6.74059000000005,TRUE
"8324","Karmo Farm",0,NA,-10.8962,6.74074,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.8962,6.74074000000007,TRUE
"8325","Sonnie Village",0,NA,-10.37511,6.74089,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3751099999999,6.74089000000004,TRUE
"8326","Duncan Camp",0,NA,-10.13071,6.7411,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.13071,6.74110000000007,TRUE
"8327","Tosor",0,NA,-11.33782,6.74111,"Grand Cape Mount","LR05","Commonwealth","LR0501","Liberia","LR","LBR","LBR005","LBR005001",-11.33782,6.74111000000005,TRUE
"8328","Kpai Lon Ta",0,NA,-9.8107,6.74112,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.81069999999994,6.74112000000002,TRUE
"8329","Turay # 1",0,NA,-10.35424,6.74129,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3542399999999,6.74129000000005,TRUE
"8330","Kondoo",0,NA,-10.55935,6.74132,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.5593499999999,6.74132000000003,TRUE
"8331","Massah",0,NA,-10.13254,6.74146,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.1325399999999,6.74146000000007,TRUE
"8332","Marlueque",0,NA,-9.44882,6.74156,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.44881999999996,6.74156000000005,TRUE
"8333","Kponpolu",0,NA,-10.32261,6.74167,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3226099999999,6.74167000000006,TRUE
"8334","Bulu",0,NA,-11.20337,6.74175,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.2033699999999,6.74175000000002,TRUE
"8335","Tumutu",0,NA,-10.11629,6.74175,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.1162899999999,6.74175000000002,TRUE
"8336","Ganwee",0,NA,-8.99494,6.74177,"Nimba","LR12","Yarwein Mehnsonnoh","LR1216","Liberia","LR","LBR","LBR012","LBR012016",-8.99493999999993,6.74177000000003,TRUE
"8337","Henry Gonah",0,NA,-10.20001,6.74185,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.20001,6.74185000000006,TRUE
"8338","Johnny Myers",0,NA,-10.17176,6.74201,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.1717599999999,6.74201000000005,TRUE
"8339","Harris Farm #2",0,NA,-10.43449,6.74202,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.4344899999999,6.74202000000002,TRUE
"8340","Government farm old C",0,NA,-10.86989,6.74204,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.8698899999999,6.74204000000003,TRUE
"8341","Samuel Lekpeh",0,NA,-10.32673,6.74209,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3267299999999,6.74209000000008,TRUE
"8342","Banda Gleww",0,NA,-10.03158,6.74209,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.03158,6.74209000000008,TRUE
"8343","Tunyea",0,NA,-9.73907,6.74211,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.73906999999997,6.74211000000003,TRUE
"8344","Banalor",0,NA,-11.17801,6.74212,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.17801,6.74212000000006,TRUE
"8345","Vomonta",0,NA,-9.33424,6.74221,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.33423999999997,6.74221000000006,TRUE
"8346","Binda Lawoe Ta (Gwenisue) A",0,NA,-9.72715,6.74223,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.72714999999994,6.74223000000006,TRUE
"8347","God Knows Village",0,NA,-9.92626,6.74226,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.92625999999996,6.74226000000004,TRUE
"8348","Fa See Korma",0,NA,-11.15315,6.74232,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.1531499999999,6.74232000000006,TRUE
"8349","Married Camp",0,NA,-10.94629,6.74232,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.94629,6.74232000000006,TRUE
"8350","Harris Farm #1",0,NA,-10.43189,6.74261,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.43189,6.74261000000007,TRUE
"8351","Richard Barbour",0,NA,-10.2092,6.74267,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2092,6.74267000000003,TRUE
"8352","Leka",0,NA,-10.81566,6.74268,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.81566,6.74268000000006,TRUE
"8353","Boimah",0,NA,-10.33608,6.74269,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.33608,6.74269000000004,TRUE
"8354","U-La",0,NA,-9.23779,6.74293,"Bong","LR02","Boinsen","LR0201","Liberia","LR","LBR","LBR002","LBR002001",-9.23778999999996,6.74293000000006,TRUE
"8355","Gbenequelleh",0,NA,-9.46138,6.74308,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.46137999999996,6.74308000000002,TRUE
"8356","Jalokai",0,NA,-10.63675,6.74309,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.6367499999999,6.74309000000005,TRUE
"8357","Mulbah",0,NA,-10.45828,6.74317,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.4582799999999,6.74317000000002,TRUE
"8358","Sengbah-Ta",0,NA,-9.47022,6.74317,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.47021999999993,6.74317000000002,TRUE
"8359","Kpo",0,NA,-10.37784,6.74318,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.3778399999999,6.74318000000005,TRUE
"8360","Greater Diamond Villa",0,NA,-10.97347,6.74327,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-10.97347,6.74327000000005,TRUE
"8361","Richard",0,NA,-10.24824,6.74332,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.24824,6.74332000000004,TRUE
"8362","Suanuhnma",0,NA,-9.37786,6.74334,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.37785999999994,6.74334000000005,TRUE
"8363","D 9 (Varney Foboi Cam",0,NA,-10.99326,6.74335,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-10.99326,6.74335000000002,TRUE
"8364","Danon-Ta",0,NA,-9.34684,6.74336,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.34683999999993,6.74336000000005,TRUE
"8365","Quokapor",0,NA,-9.16985,6.7434,"Bong","LR02","Boinsen","LR0201","Liberia","LR","LBR","LBR002","LBR002001",-9.16984999999994,6.74340000000007,TRUE
"8366","Flomo Garmah",0,NA,-9.59703,6.74378,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.59702999999996,6.74378000000007,TRUE
"8367","Gborplay",0,NA,-10.22397,6.74385,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.22397,6.74385000000007,TRUE
"8368","Dahn",0,NA,-9.25784,6.74389,"Bong","LR02","Boinsen","LR0201","Liberia","LR","LBR","LBR002","LBR002001",-9.25783999999993,6.74389000000002,TRUE
"8369","Kamara Farm",0,NA,-10.31887,6.74402,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3188699999999,6.74402000000003,TRUE
"8370","Belefanai",0,NA,-9.58728,6.74407,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.58727999999996,6.74407000000002,TRUE
"8371","Gotoback",0,NA,-9.30351,6.74409,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.30350999999996,6.74409000000003,TRUE
"8372","Mulbah Belleh",0,NA,-9.40129,6.7441,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.40128999999996,6.74410000000006,TRUE
"8373","Wolala",0,NA,-10.63397,6.74411,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.63397,6.74411000000003,TRUE
"8374","Bassa and Wehyeo Sonk",0,NA,-8.78711,6.74429,"Nimba","LR12","Doe","LR1203","Liberia","LR","LBR","LBR012","LBR012003",-8.78710999999993,6.74429000000003,TRUE
"8375","Cecelia-Ta",0,NA,-9.3497,6.74438,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.34969999999993,6.74438000000004,TRUE
"8376","Cooper",0,NA,-10.03083,6.74439,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.03083,6.74439000000007,TRUE
"8377","Dorleyla",0,NA,-10.62427,6.74451,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.62427,6.74451000000005,TRUE
"8378","Buyarmah",0,NA,-10.51443,6.74456,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.5144299999999,6.74456000000004,TRUE
"8379","Domagbamatina",0,NA,-10.81879,6.7446,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.81879,6.74460000000005,TRUE
"8380","Sgt.Flomo",0,NA,-9.39798,6.74461,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.39797999999996,6.74461000000002,TRUE
"8381","Wilmont Bonard",0,NA,-10.15838,6.74465,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.15838,6.74465000000004,TRUE
"8382","Yahnygee",0,NA,-10.38961,6.74509,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.3896099999999,6.74509000000006,TRUE
"8383","Garyea II",0,NA,-9.67591,6.74528,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.67590999999993,6.74528000000004,TRUE
"8384","Singbeh Yobah",0,NA,-10.53605,6.74539,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.5360499999999,6.74539000000004,TRUE
"8385","Salala",3,"Capital of District",-10.10833,6.74583,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.10833,6.74583000000007,TRUE
"8386","Guotoin",0,NA,-9.10852,6.74586,"Nimba","LR12","Yarwein Mehnsonnoh","LR1216","Liberia","LR","LBR","LBR012","LBR012016",-9.10851999999994,6.74586000000005,TRUE
"8387","Geyei-Ta",0,NA,-9.35492,6.74618,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.35491999999994,6.74618000000004,TRUE
"8388","Victor Town",0,NA,-10.36994,6.74622,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3699399999999,6.74622000000005,TRUE
"8389","Sammy /Goldpea",0,NA,-8.47251,6.74624,"Nimba","LR12","Kparblee","LR1208","Liberia","LR","LBR","LBR012","LBR012008",-8.47250999999994,6.74624000000006,TRUE
"8390","Pizzeh Flomo",0,NA,-10.52556,6.7463,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.5255599999999,6.74630000000008,TRUE
"8391","Yarluewah",0,NA,-10.17165,6.74632,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.1716499999999,6.74632000000003,TRUE
"8392","Anthony /Goldpea",0,NA,-8.4748,6.74635,"Nimba","LR12","Kparblee","LR1208","Liberia","LR","LBR","LBR012","LBR012008",-8.47479999999996,6.74635000000006,TRUE
"8393","Garyea I",0,NA,-9.67788,6.74644,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.67787999999996,6.74644000000006,TRUE
"8394","Beneaimu",0,NA,-10.62199,6.74668,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.6219899999999,6.74668000000003,TRUE
"8395","Willie Shaw",0,NA,-10.36248,6.74679,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3624799999999,6.74679000000003,TRUE
"8396","Zuatuo",0,NA,-8.72289,6.74686,"Nimba","LR12","Boe & Quilla","LR1201","Liberia","LR","LBR","LBR012","LBR012001",-8.72288999999995,6.74686000000003,TRUE
"8397","VOA",0,NA,-9.75031,6.74715,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.75030999999996,6.74715000000003,TRUE
"8398","Ewin Waity",0,NA,-9.71718,6.74716,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.71717999999993,6.74716000000006,TRUE
"8399","Jones Farm",0,NA,-10.09125,6.74717,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.0912499999999,6.74717000000004,TRUE
"8400","Jone Farm",0,NA,-10.09125,6.74717,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.0912499999999,6.74717000000004,TRUE
"8401","Akanah",0,NA,-10.1605,6.74734,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.1605,6.74734000000007,TRUE
"8402","David",0,NA,-10.38911,6.74776,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.38911,6.74776000000003,TRUE
"8403","Salala",0,NA,-10.10674,6.74788,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.1067399999999,6.74788000000007,TRUE
"8404","Kaizolu",0,NA,-11.12903,6.74793,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.1290299999999,6.74793000000005,TRUE
"8405","Soquija",0,NA,-11.12915,6.74809,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.12915,6.74809000000005,TRUE
"8406","Yeamen",0,NA,-10.28576,6.74836,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2857599999999,6.74836000000005,TRUE
"8407","Maloma",0,NA,-10.65301,6.74842,"Bomi","LR01","Suehn Mecca","LR0104","Liberia","LR","LBR","LBR001","LBR001004",-10.6530099999999,6.74842000000007,TRUE
"8408","Machine",0,NA,-9.74585,6.74849,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.74584999999996,6.74849000000006,TRUE
"8409","Sumo Camp",0,NA,-10.90946,6.74857,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.90946,6.74857000000003,TRUE
"8410","Oliver Farm",0,NA,-10.31122,6.74862,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3112199999999,6.74862000000007,TRUE
"8411","Saymabu Village",0,NA,-11.1558,6.74869,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.1557999999999,6.74869000000007,TRUE
"8412","Matthew",0,NA,-9.29584,6.74871,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.29583999999994,6.74871000000007,TRUE
"8413","Gbonakpilly-Ta",0,NA,-9.3521,6.74873,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.35209999999995,6.74873000000002,TRUE
"8414","Glay /Goldpea",0,NA,-8.47227,6.74873,"Nimba","LR12","Kparblee","LR1208","Liberia","LR","LBR","LBR012","LBR012008",-8.47226999999998,6.74873000000002,TRUE
"8415","Jackson",0,NA,-10.69499,6.74885,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.69499,6.74885000000006,TRUE
"8416","Pewee",0,NA,-9.733,6.74901,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.73299999999995,6.74901000000006,TRUE
"8417","Boimah Camp # 1",0,NA,-11.00698,6.74909,"Grand Cape Mount","LR05","Garwula","LR0502","Liberia","LR","LBR","LBR005","LBR005002",-11.0069799999999,6.74909000000002,TRUE
"8418","Wila King Ta",0,NA,-9.72161,6.74912,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.72160999999994,6.74912000000006,TRUE
"8419","Company Farm",0,NA,-10.40776,6.74919,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.4077599999999,6.74919000000006,TRUE
"8420","Sonniela",0,NA,-10.89404,6.74948,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.89404,6.74948000000006,TRUE
"8421","Sumoyea Kollie",0,NA,-10.50121,6.74948,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.50121,6.74948000000006,TRUE
"8422","Zui Camp",0,NA,-10.95714,6.74953,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.95714,6.74953000000005,TRUE
"8423","J.B.(Yarkpawulo Veyan)",0,NA,-9.33751,6.74956,"Bong","LR02","Jorquelleh","LR0203","Liberia","LR","LBR","LBR002","LBR002003",-9.33750999999995,6.74956000000003,TRUE
"8424","Zenovollor",0,NA,-9.58339,6.74962,"Bong","LR02","Yeallequelleh","LR0211","Liberia","LR","LBR","LBR002","LBR002011",-9.58338999999995,6.74962000000005,TRUE
"8425","Sirleaf",0,NA,-9.8995,6.74972,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.89949999999993,6.74972000000002,TRUE
"8426","Jowonmue",0,NA,-9.9445,6.74979,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.94449999999995,6.74979000000008,TRUE
"8427","Montgonery Camp",0,NA,-10.94543,6.7498,"Bomi","LR01","Senjeh","LR0103","Liberia","LR","LBR","LBR001","LBR001003",-10.9454299999999,6.74980000000005,TRUE
"8428","Teacher William",0,NA,-10.09028,6.75002,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-10.09028,6.75002000000006,TRUE
"8429","Robertsport",2,"Capital of County",-11.37214,6.75004,"Grand Cape Mount","LR05","Commonwealth","LR0501","Liberia","LR","LBR","LBR005","LBR005001",-11.3721399999999,6.75004000000007,TRUE
"8430","Suakao Village",0,NA,-10.2982,6.75027,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2982,6.75027000000006,TRUE
"8431","Boakai",0,NA,-10.47836,6.7504,"Montserrado","LR11","Todee","LR1105","Liberia","LR","LBR","LBR011","LBR011005",-10.47836,6.75040000000007,TRUE
"8432","Sackie Boimbo",0,NA,-9.83472,6.75042,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.83471999999995,6.75042000000008,TRUE
"8433","James Miller",0,NA,-10.29424,6.75045,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2942399999999,6.75045000000006,TRUE
"8434","Kamara",0,NA,-10.25,6.75062,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.2499999999999,6.75062000000003,TRUE
"8435","Gbai",0,NA,-9.94236,6.7507,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.94235999999995,6.75070000000005,TRUE
"8436","McCarthy Farm",0,NA,-10.36066,6.75102,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3606599999999,6.75102000000004,TRUE
"8437","Molly Kolly",0,NA,-10.33517,6.75104,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3351699999999,6.75104000000005,TRUE
"8438","Payglay",0,NA,-8.42117,6.75106,"Nimba","LR12","Buu-Yao","LR1202","Liberia","LR","LBR","LBR012","LBR012002",-8.42116999999996,6.75106000000005,TRUE
"8439","Lassan Farm",0,NA,-10.35737,6.75108,"Margibi","LR09","Kakata","LR0903","Liberia","LR","LBR","LBR009","LBR009003",-10.3573699999999,6.75108000000006,TRUE
"8440","Fanla",0,NA,-9.80757,6.75113,"Bong","LR02","Salala","LR0207","Liberia","LR","LBR","LBR002","LBR002007",-9.80756999999994,6.75113000000005,TRUE
"8441","Weasua",0,NA,-10.81204,6.75116,"Bomi","LR01","Klay","LR0102","Liberia","LR","LBR","LBR001","LBR001002",-10.81204,6.75116000000003,TRUE
